Title,Sentiment
आईपीएल सुरुआतमै चेन्नईविरुद्ध बेंगलुरु,neutral
विश्वकप एसियाली छनोट : नेपालमाथि बहराइनको ५ गोल,negative
हावाहुरीले काठमाडौंमा अवतरण हुन नसकेर डाइभर्ट भए ६ वटा आन्तरिक उडान,negative
कुटपिट र तोडफोडपछि केएमसीका डाक्टरहरु त्रसित,negative
असन्तुष्टि चुलिँदै गएपछि पार्टी विभाजन गर्नुपर्ने अवस्था आयो : अध्यक्ष राई,negative
जसपा दर्ता भएको संसद् सचिवालयलाई जानकारी,neutral
गण्डकी प्रदेशका सभामुखको असंवैधानिक कार्यप्रति कांग्रेसको निन्दा र भर्त्सना,negative
अदालतको अवहेलना मुद्दा : 'फेक अडियो' प्रकरणमा जोडिएका ३ जनाकै बयान सकियो,neutral
"एमाले नेता,कार्यकर्तालाई वामदेवको अनुरोध : 'मलाई छिटो एमालेमा ल्याउन ओलीलाई भन्नुहोस्'",neutral
रास्वपाका मन्त्रीहरूद्वारा आफ्नो सम्पत्ति विवरण सार्वजनिक गरिदिन प्रधानमन्त्री कार्यालयलाई पत्राचार,positive
अर्को समीकरण बनाउन लागेको चर्चा निराधार : नेकपा एस,neutral
अपाङ्गता भएका व्यक्तिहरुको माग पूरा गर्न मानव अधिकार आयोगको आग्रह,positive
राष्ट्रिय प्रतिरक्षा विश्वविद्यालय पूर्वाधार निर्माण विकास समितिको म्याद एक वर्ष थप,neutral
अशोक राई नेतृत्वको 'जसपा' निर्वाचन आयोगमा दर्ता,neutral
कान्तिपुरकर्मी शाहीलाई राष्ट्रिय पत्रकारिता पुरस्कार,positive
अध्यादेश निष्क्रिय रहेको अवस्थामा दल विभाजन हुन नसक्ने जसपाको निष्कर्ष,neutral
प्रधानमन्त्रीले भने : सवारी ‘लाइसेन्स’मा उठेका प्रश्नको समाधान खोज्नुहोस्,positive
युद्धग्रस्त देशमा रहेका नेपालीको उद्धारका लागि काम गरिरहेको छु : परराष्ट्रमन्त्री श्रेष्ठ,positive
समावेशी आयोगले भन्यो- 'कृषिमा वितरण गरिएको अनुदान प्रभावकारी देखिएन',negative
हिरासत छल्न अस्पताल जाने प्रवृत्ति रोक्न गृह मन्त्रालयद्वारा तीन बुँदे निर्देशन,neutral
जनकपुरमा शुभश्री बचत तथा ऋण सहकारीको ८० लाख रूपैयाँ लुटियो,negative
सम्भव होला हेलिकोप्टरबाट डढेलो नियन्त्रण ?,neutral
पहिचान एवं राष्ट्रिय मुद्दा कार्यान्वयनमा ऐक्यबद्धता जनाउन प्रधानमन्त्रीको अपिल,positive
१ सयको नोटमा चुच्चे नक्सा राख्ने निर्णय,positive
"स्वर्णलक्ष्मी सहकारीपीडितको उजुरी दर्ता, एक अर्ब फिर्ताको माग",neutral
"मिटरब्याजपीडित कोही जेलमा, कोही फरार",negative
प्रधानमन्त्री बन्ने दौडमा रहेका उपेन्द्रको उपप्रधानमन्त्री पद संकटमा,negative
"आगलागी बढ्दै, छैन दमकल",negative
नेपालका लक्ष्य पूरा गर्न सघाउने जापानको प्रतिबद्धता,positive
हिरामन्डी'को चर्चापछि मनीषा भन्छिन् : हामीले सक्दो राम्रो गर्ने हो ,positive
‘लापता लेडिज’: घुम्टोभित्र छोपिएको पितृसत्ता,positive
फिल्म समीक्षा : मुक्ति मात्र मृगतृष्णा ! ,neutral
मिस नेपाल इटहरी अडिसन मंगलबार,neutral
आयुष्नोभा बनिन् 'मिस इन्टरकन्टिनेन्टल नेपाल',positive
ट्रेन्टोमा 'ह्वील्स अन द बस'लाई अवार्ड,positive
टिकट टु हलिउड'मा सुगन्ध खोज्दै हिँड्ने कस्तूरीहरु ,neutral
सन् १९१३ मा आजकै दिन : भारतमा पहिलो फिचर फिल्म,positive
तेस्रो पटक दुबईमा गुञ्जँदै 'मंगोलियन हार्ट',neutral
‘खामोसी’की मनीषा २८ वर्षपछि ‘हिरामन्डी’मा,positive
हेटौंडा र थाहा नगर सेमिफाइनलमा,neutral
चन्द्रागिरि १६ स्वर्णसहित च्याम्पियन,positive
मूलपानी क्रिकेट मैदानको डिजाइन प्रस्तुत,neutral
कभर्डहलमा फुल कन्ट्याक्ट कराते सुरु,neutral
कर्पोरेट क्रिकेटमा माछापुच्छ्रे र एनसेल क्वाटरफाइनलमा,positive
रारामा हुने प्रदेशस्तरीय कबड्‌डीमा १७ टिम दर्ता ,positive
तीन सयलाई आउट गर्ने माही,positive
टेबल टेनिसमा ओलम्पिक छनोटको अवसर,positive
गोलबजारको पहिलो जित,positive
बस्न्यातलाई टर्किस एयरलाइन्स गल्फ कप,positive
लखनऊलाई हराएर कोलकाता शीर्ष स्थानमा,positive
लिभरपुलसँग हारेपछि टोटनहम अझ कमजोर,negative
‘संकल्प ज्येष्ठ नागरिक ग्राम’ निर्माणको अनुसन्धान सम्बन्धी रिटमा कारण देखाउ आदेश,neutral
उपनिर्वाचनका लागि बुधबारदेखि आचारसंहिता लागू हुँदै,neutral
कार्यसम्पादनमा लुम्बिनी प्रदेश सबैभन्दा कमजोर,negative
"रेमिट्यान्स, राजश्व र विदेशी सहयोगले राज्य चलाउने सोच अन्त्य गर्नुपर्छ : उपप्रधानमन्त्री श्रेष्ठ",positive
नैनीताल दुर्घटना : खानेपानी आयोजनाको काम सकेर घर फर्किँदै थिए ७ नेपाली कामदार ,negative
कांग्रेस सांसदले दर्ता गराए सार्वजनिक पदधारण गरेकाको सम्पत्ति छानबिन गर्नुपर्ने प्रस्ताव,positive
कूटनीतिक नियोग र विकास साझेदारसँग प्रधानमन्त्री :'नेपाललाई लगानी गन्तव्यको रूपमा स्थापित गर्न सहयोग गर्नुहोस्',positive
कोशीमा किचलो : एमाले–माओवादीले मुख्यमन्त्रीलाई हटाउन संकल्प प्रस्ताव दर्ता गर्ने ,negative
"राप्रपाको प्रदर्शनमा झडप, प्रहरीले निषेधित क्षेत्रबाट प्रदर्शनकारी हटायो",negative
प्रतिनिधिसभाको बैठक बुधबारसम्मका लागि स्थगित,neutral
राप्रपाको प्रदर्शन सिंहदरबारतर्फ अघि बढेपछि प्रहरीद्वारा पानीको फोहोरा,negative
प्रतिशोध साध्न कांग्रेसले सहकारी ठगीमा छानबिन समिति माग गरिरहेको छ : स्वर्णीम वाग्ले,negative
कांग्रेसलाई गलाउनका लागि संसदीय छानबिन समिति बनाइएन : सचेतक थिङ,negative
"नैनीतालमा जिप दुर्घटना, ७ नेपाली कामदारको मृत्यु ",negative
१५ मिनेटका लागि संसद स्थगित,neutral
प्रतिनिधिसभा बैठक अवरुद्ध,negative
राष्ट्रिय सभा उपाध्यक्ष : कांग्रेसबाट पुडासैनी र एमालेबाट घिमिरेको उम्मेदवारी दर्ता,neutral
"दलहरूबीच भएन सहमति, सहकारी ठगीमा छानबिन समिति बनाउनुपर्नेमा कांग्रेस अडिग",neutral
एक वर्षमा आगलागीबाट एक सय दुईजनाको मृत्यु,negative
सहकारी पीडितप्रति सरकार गैरजिम्मेवार भएको कांग्रेसको ठहर,negative
कांग्रेसद्वारा सहकारीको रकम ठगीबारे छानबिन गर्न माग,negative
सदन अवरोध खुलाउने विषयमा छलफल गर्न बालुवाटारमा बैठक सुरु,neutral
"उपनिर्वाचन : उम्मेदवारको अन्तिम नामावली प्रकाशन, चुनाव चिह्न प्रदान हुँदै",neutral
आजको मौसम :  केही ठाउँमा हावाहुरी र हल्का वर्षाको सम्भावना,neutral
अमेरिका र नेपालमा व्यवसायको बिँडो,positive
धुम्म काठमाडौं,neutral
पूर्वप्राथमिकका पाठ्यपुस्तक स्वीकृतिबिना बिक्री,negative
अनुमतिप्राप्त विद्यालयमा मात्र भर्ना हुन शिक्षा मन्त्रालयको आग्रह,positive
सरकार र मानवअधिकार आयोगबीच द्वन्द्व,negative
सत्ता-प्रतिपक्ष टकरावले संसद् बन्धकको अवस्थामा,negative
कंगना : क्विन अफ कन्ट्रोभर्सी,neutral
सन्देशमूलक ‘स्वीकार’,positive
बिर्तामोडमा नेपथ्य,positive
फिल्ममा जमेकी मिरुना,positive
सन् १९७० मा आजकै दिन : जोन वेनलाई ओस्कार,positive
किरणको सारंगीको धुन...,positive
माइकल चेकवको पद्दती सिकाउने कार्यशाला,positive
महाजात्रा' मध्यरातसम्म चल्यो - रवीन्द्रसिंह बानियाँ,positive
द रेड सुटकेस'को ओटीटी अधिकार एचबीओलाई,positive
फिल्म निर्माणसम्बन्धी राष्ट्रिय सम्मेलन,positive
नेपाली क्रिकेट टोलीको नयाँ जर्सी सार्वजनिक,positive
आसलाग्दो पहिलो चरण,positive
चेन्नईसँग कोलकाताको पहिलो हार,negative
जीतपुर सिमरा गोल्डकप : एपीएफ सेमिफाइनलमा,positive
एरिकालाई ७ हजार डलरसहित सम्मान,positive
बिर्तामोड भरौल गोल्डकपको सेमिफाइनलमा,positive
बक्रकुण्ड गोल्ड कप फुटबलको उपाधि सुनसरीलाई,positive
नेपथ्ये तलोत्तमा क्रिकेट क्लब ४ विकेटले विजयी,positive
"भीमनारायण गोल्ड कप बैशाख २३ देखि, गत वर्षको आयव्यय सार्वजनिक",neutral
पावर लिफ्टिङ प्रतियोगिता : विक्रम र अन्जना च्याम्पियन,positive
कुमालको कमाल,positive
एसीसी प्रिमियर कप कान्तिपुर टीभीमा,neutral
टोटनहम उक्लियो शीर्ष चारमा,positive
यशको उत्कृष्ट बलिङमा लखनऊ विजयी,positive
जसपाद्वारा केन्द्रीय कार्यकारिणी समितिको बैठक आह्वान,neutral
उपनिर्वाचनमा सेना परिचानल गर्न स्वीकृति प्रदान,neutral
वैदेशिक रोजगारीमा जाने श्रमिकलाई हवाई टिकटमै खानाखाजाको प्रबन्ध गर्न पत्राचार,positive
सरकारको लक्ष्य 'सुखी नेपाली र समृद्ध नेपाल' नै हो : प्रधानमन्त्री दाहाल,positive
लोकसभा चुनाव : दार्जिलिङमा मोदीविरुद्ध ममता ,negative
दाहाललाई गोरखा-२ छाड्नु गम्भीर गल्ती : भट्टराई,negative
सरकारको स्थायित्वबारे चलाइएका हल्ला निराधार : विष्णु पौडेल ,negative
"कक्षा १२ को परीक्षा भोलिदेखि, ४ लाख ९१ हजार परीक्षार्थी",neutral
अभिव्यक्ति र भेला हुने स्वतन्त्रता खुम्चिँदै : एम्नेस्टी,negative
"नेपाल–कतारबीच २ सम्झौता, ६ समझदारी",positive
"कांग्रेस सांसद गुरुङको भ्रष्टाचार कसुर कायमै, सर्वोच्चको सक्रियताले निलम्बन फुकुवा",negative
महोत्तरीमा ११० घर जले,negative
नारीका कथा उठाउने सुलक्षण,positive
सन् २०२१ आजकै दिन : महिला निर्देशकलाई अस्कर,positive
कर्णालीमा मिस नेपाल अडिसन,positive
ऐना झ्यालको पुतलीदेखि रेस्टुरेन्टसम्म,positive
कर्णालीमा मिस नेपालको अडिसन बुधबार हुने,positive
‘वार टु’ मा रजाटोसको इन्ट्री,positive
बारी बेचेर एल्बम निकालेका पंगेनी,positive
रंगमञ्चमा ‘मनसरा’ निर्देशकको कविता,positive
बालगायक अशोक दर्जीको जीवनमा आधारित फिल्म बन्ने,positive
प्रभावशाली आलिया र देव,positive
‘सी’ डिभिजनमा सबै सम्भावना खुला,neutral
वर्ल्ड ट्रायथलनका अध्यक्ष कासाडो काठमाडौंमा,positive
ऋषभको उत्कृष्ट प्रदर्शनमा दिल्ली विजयी,positive
इंग्लिस प्रिमियर लिग : लिभरपुललाई एभर्टनको धक्का,negative
महिला भलिबलमा न्यु डायमन्ड र एपीएफ विजयी,positive
सूर्य नेपाल काठमाडौं ओपन : दिनेश र भुवन शीर्षस्थानमा,positive
नेपाली बास्केटबल टोली चीन प्रस्थान,positive
तीन बक्सिङ खेलाडी उज्वेकिस्तानतिर,positive
एपीएफ मिल्स गोल्डकपको फाइनलमा,positive
प्रदेशस्तरीय भलिबलमा नवलपुर र पर्वत विजयी,positive
सन् १९७३ आजकै दिन : तेन्दुलकरको जन्म ,positive
वेस्ट इन्डिज ‘ए’ को बलियो टोली नेपाल आउँदै,positive
"भुवनको अग्रता, सुवासको डेब्यु",positive
आईपीएल - २०२४ : स्टोइनसको शतकमा लखनउ विजयी,positive
इंग्लिस प्रिमियर लिग : चेल्सीमाथि आर्सनलको पाँच गोल,positive
कतारका अमिर विमानस्थलबाट सिधै शितल निवास,positive
राष्ट्रपति पौडेलले गरे कतारका अमिरलाई स्वागत,positive
कतारका अमिर काठमाडौं ओर्लिए,positive
अध्यादेश ल्याई सञ्चालकको जायजेथा बेचेर भएपनि सहकारीको बचत फिर्ता हुन्छ : लामिछाने,neutral
कतारी अमिरको भम्रण : दुईटा बिजनेस जेटसहित चार विमान काठमाडौंमा,positive
प्रधानमन्त्री दाहाल- रुस चेम्बर्स अफ कमर्स एन्ड इन्डस्ट्रीका प्रतिनिधिमण्डलको भेट,positive
"‘विस लिष्ट’ होइन, व्यवहारिक परियोजना प्रस्तुत गरौँ : प्रधानमन्त्री",positive
देशको समृद्धिका निम्ति सबै राजनीतिक शक्ति एकजुट हुनुपर्नेमा सभामुखको जोड,positive
"पहाडी भेगमा आंशिक बदली, बाँकी भागमा  मौसम सफा रहने",neutral
"राजनीतिक सहमतिमै अध्यादेश ल्याइएको हो, कसैको विरोध छैन : अर्थमन्त्री पुन ",neutral
"उपनिर्वाचन : आश्वासन बाँड्दै नेता, बिच्किएका मतदाता",neutral
एमालेलाई विरासत जोगाउने चुनौती,neutral
पोखराका सहकारीपीडित भन्छन्– ‘गृहमन्त्रीले राज्य कोषबाट पैसा दिन्छु भन्नुभएको छ’,neutral
उपप्रधानमन्त्रीलाई शान्ति सन्देश हस्तान्तरण,positive
कतारका अमिर आज आउँदै,positive
दलमा आबद्ध शिक्षकलाई कारबाही गर्न निर्देशन,neutral
‘वार टु’ मा रजाटोसको इन्ट्री,positive
बारी बेचेर एल्बम निकालेका पंगेनी,positive
रंगमञ्चमा ‘मनसरा’ निर्देशकको कविता,positive
बालगायक अशोक दर्जीको जीवनमा आधारित फिल्म बन्ने,positive
प्रभावशाली आलिया र देव,positive
अनमोलको ‘फर्की फर्की’ ट्रेलर सार्वजनिक,positive
मनसरा'को ट्रेलर सार्वजनिक,positive
श्रममन्त्री अर्यालले भने : 'द रेड सुटकेस'ले भावुक बनायो ,positive
नेपाल अन्तर्राष्ट्रिय बाल-चलचित्र महोत्सव हुने,neutral
डिग्री माइला- दृश्यभन्दा संवाद हाबी,positive
गायनमा जमेका महेश ,positive
रिक्सा चालक राष्ट्रिय क्रिकेटर,neutral
आईपीएलको आधा बाटो,neutral
‘सी’ डिभिजनमा आरसीको बराबरी,neutral
प्रो ‘डेब्यु’ प्रतीक्षामा सुवास,neutral
सिरी ए : इन्टर मिलानले जित्यो लिग उपाधि,positive
आईपीएल २०२४ : शीर्षमा राजस्थान अझ मजबुत,positive
सिटिजन्स बैंक टेनिस : प्रदीप र आयुशमान विजयी,positive
सूर्य नेपाल काठमाडौं ओपन गल्फ मंगलबारदेखि,positive
खुला मेयर कप फुटबल वैशाख १५ देखि,positive
गोलबजारलाई हराउँदै कोशी प्रदेश प्रहरी सेमिफाइनलमा,positive
सहाना स्मृति राष्ट्रिय हक्की धुलिखेलमा हुने,positive
गण्डकीविरुद्ध कर्णाली प्रदेश विजयी,positive
एटीटीयूको पारा टेबल टेनिस कमिटीमा वैद्य,positive
महिला लिग छनोटमा कोशीको लगातार दोस्रो जित,positive
लगानी सम्मेलनमा किन राखिँदैनन् खेलकुदसम्बन्धी परियोजना ?,positive
आईपीएल २०२४ : पञ्जावलाई हराएपछि गुजरातको स्थितिमा सुधार,positive
एफएकप : कभेन्ट्रीलाई टाइब्रेकरमा हराएर युनाइटेड फाइनलमा,positive
स्पेनी ला लिगा : ‘एल क्लासिको’ मा रियलको जित,positive
बोरिस र आशिषलाई सफलता,positive
एथलेटिक्स टोली दुबईतर्फ,positive
अचानक सत्ताबाट बाहिरिनुपर्दा कांग्रेस आक्रोशित र हतास',negative
सहकारी घोटाला छानविनमा सरकार आफैँ गम्भीर छैन : आरजु देउवा,negative
लोकतान्त्रिक व्यवस्थाको विकल्प राजतन्त्र हुनै सक्दैन : ओली,negative
ओलीको राजनीतिक प्रतिवेदन : गत निर्वाचनमा पपुलिस्टको उदय र दक्षिपन्थीको शक्तिविस्तार विवेचनीय,neutral
डोल्पामा १२० हिउँचितुवा ,negative
"सुप्रिम सहकारी ठगी प्रकरण अध्यक्ष गुरुङ पुर्पक्षका लागि थुनामा, पुनसहित ६ लाई धरौटीमा छाड्ने आदेश",negative
बच्चा कोरल्न म्यानमारदेखि अस्ट्रेलियासम्मका चरा नेपालमा,positive
"पेमेन्ट गेटवे अनियमितता प्रकरण : सुनील पौडेल दोषी, सचिव मरासिनीसहित ८ लाई सफाइ",negative
"भत्किए छाउगोठ, भत्किएन छाउपडी",negative
विश्वदीप पाण्डे प्रधानमन्त्रीको युवा तथा सामाजिक विकास विज्ञमा नियुक्त,positive
एमालेको शनिबारदेखि महाधिवेशन प्रतिनिधि परिषद् बैठक,neutral
नेसपाद्वारा राजनीतिक संवाद समिति गठन,neutral
"पेमेन्ट गेटवेको भ्रष्टाचारमा सुनील पौडेल दोषी ठहर, सचिव मरासिनीसहित ८ लाई सफाइ",negative
पूर्वमुख्यसचिव शाक्यको अन्त्येष्टि,negative
नयाँ सरकारप्रति जनतामा कुनै उत्साह छैन : प्रवक्ता महत,negative
प्रदेश प्रमुखहरू केन्द्र सरकारको इसारामा चल्ने होइन : कांग्रेस,negative
"सुप्रिम सहकारी ठगी : अध्यक्ष गुरुङलाई थुनामा पठाउने आदेश, दीपेश पुनसँग ४ लाख धरौटी माग ",negative
थाई एयरबाट आएकी भारतीय महिलाबाट ८५० ग्राम सुन बरामद,negative
वन डढेलो नियन्त्रणका लागि सिसी क्यामरा जडान,positive
जसपा सांसद खानले लिइन् शपथ,positive
कांग्रेसले गण्डकी प्रदेश सभा बैठक बहिष्कार गर्ने,negative
प्रधानमन्त्रीलाई भेटे विपिन जोशीका परिवारले,positive
मध्यपश्चिम विश्वविद्यालयको उपकुलपतिमा ३ जनाको नाम सिफारिस ,neutral
"सिन्धुपाल्चोकमा जन्ती बोकेको बस दुर्घटना, ३ जनाको मृत्यु [अपडेट]",negative
"वाग्मती, गण्डकी र कर्णालीमा हल्का वर्षा हुने",neutral
टेरामक्स प्रकरणमा पूर्वकानुन सचिव ज्ञवाली पनि तानिए,negative
सुदूरपश्चिममा लिएको अडानबाट गठबन्धन बचाउन पछि हटे ओली,negative
"लगानी सम्मेलनको तयारी : अध्यादेशबाट आठ कानुन संशोधन हुँदै, ३६ देशका लगानीकर्ता आउँदै",positive
सांसद खड्काले १५ वर्षदेखि कब्जा गरेको स्काउटको जग्गा प्रशासनको नियन्त्रणमा,negative
बालगायक अशोक दर्जीको जीवनमा आधारित फिल्म बन्ने,positive
प्रभावशाली आलिया र देव,positive
अनमोलको ‘फर्की फर्की’ ट्रेलर सार्वजनिक,positive
मनसरा'को ट्रेलर सार्वजनिक,positive
श्रममन्त्री अर्यालले भने : 'द रेड सुटकेस'ले भावुक बनायो ,positive
नेपाल अन्तर्राष्ट्रिय बाल-चलचित्र महोत्सव हुने,positive
डिग्री माइला- दृश्यभन्दा संवाद हाबी,neutral
गायनमा जमेका महेश ,positive
एक मुठ्ठी बादल'को छायांकन सम्पन्न,positive
कान्तिपुर सिनेमाजमा 'यौटा सपनाको अवसान',positive
‘भिजिट भिसा’ को घोषणा,positive
‘सी’ डिभिजन : तेस्रो चरणको समाप्तिमा पुल्चोक र आरसी–३२ अगाडि,neutral
"कर्णालीको कसरत, दुई अंकको स्वर्ण",positive
नेपालको एसिया कप यात्रामा धक्का,negative
चेन्नईमाथि लखनऊको सजिलो जित,positive
बेलकोटगढीमा हाप्किडो सुरु,positive
प्रधानसेनापति ह्विलचेयर बास्केटबल,positive
गणेशमान सिंह क्रिकेट : वाग्मती र कर्णाली विजयी,positive
बर्दिबासलाई हराउँदै एपीएफ सेमिफाइनलमा ,positive
चेस टोली शनिबार रुस जाने,positive
धाविका सन्तोषी बूढानीलकण्ठकी ब्रान्ड एम्बासडर,positive
"नेपाल सेमिफाइनलमा यूएईसँग पराजित, एसिया कप खेल्ने सपना समाप्त",negative
यूएईविरुद्ध सेमिफाइनलमा नेपालको कमजोर प्रदर्शन,negative
एसीसी प्रिमियर कप : टस हारेर ब्याटिङ गर्दै नेपाल,neutral
भिड्दै परम्परागत प्रतिद्वन्द्वी,neutral
आशिषद्वारा पुरानो कीर्तिमान भंग,positive
पुल्चोक फेरि 'सी’ को शीर्षमा,positive
युरोपा लिग : लिभरपुलको चुनौती समाप्त,negative
आईपीएल २०२४ : मुम्बई लयमा फर्कँदै,positive
गृहमन्त्रीलाई सांसद खतिवडाको चेतावनी- 'आफूविरुद्व लागेका मुद्दामा चलखेल नगर्नुहोला',negative
एमाले र माओवादी कम्युनिष्ट भएको भए पुँजीवादी सरकारमा जाँदैन थिए : सांसद सुवाल,negative
"सरकारमा सहभागी बनेपछि रास्वपा भन्छ : आसन फेरिएको हो, चरित्र फेरिएको छैन",negative
"कांग्रेसले संसद् अवरुद्ध गर्न मिल्दैन, अब नयाँ ढंगले सोच्न आवश्यक छ : सांसद भण्डारी",negative
प्रधानमन्त्रीले प्रतिबद्धता पूरा नगरे सरकारबाट बाहिरिन्छौं : उपाध्यक्ष पाण्डे,negative
पत्राचार भएको ४ वर्षमा पनि लागू भएन लाइसेन्समा अंगदानको व्यवस्था,negative
संघीय निजामती विधेयक प्रतिनिधिसभामा पेस,neutral
सरकारीको कारोबार निगरानी गर्ने कानुनी प्रबन्ध गर्नुपर्छ : कानुनमन्त्री गिरी,positive
"धरानबाट भोजपुर जाँदै गरेको जिप उदयपुरमा दुर्घटना : ७ जनाको मृत्यु, ७ घाइते",negative
उमेरहद नाघेका व्यक्तिलाई ऐनविपरीत नियुक्ति,negative
प्रतिनिधिसभा बैठक : गृहमन्त्रीको नियुक्तिमा प्रधानमन्त्रीको जवाफ माग,negative
सुन तस्करी जाँचबुझ आयोगले गृहमन्त्री लामिछानेलाई बुझायो प्रतिवेदन,negative
कुवेतमा सडक दुर्घटनामा परी ३ नेपालीले गुमाए ज्यान,negative
जलवायुजन्य जटिलतालाई सम्बोधन गर्न बृहत रणनीति आवश्यक: प्रधानमन्त्री,positive
सुन तस्करी जाँचबुझ आयोगले गृहमन्त्री लामिछानेलाई प्रतिवेदन बुझाउँदै,negative
समानुपातिक सांसद छनोटविरुद्धको रिट खारेज,neutral
१४ मिटर बाँकीमै रोकियो नागढुंगा सुरुङमार्ग,negative
संसद्मा चर्कियो सहकारी ठगीको मुद्दा,negative
सर्तैसर्तमा विश्वासको मत,neutral
कर्मा ब्यान्डको कहाँ होला घरबार...,positive
अस्कर मञ्चमा अर्धनग्न जोन सिना,neutral
हमाल र ओलीबीच फिल्म संवाद हुने,positive
"अस्कर-२०२४ मा 'ओपेनहाइमर' हाबी, जित्यो ७ अवार्ड",positive
इलाममा गुञ्जदै नेपथ्य,positive
ओपनहाइमर'ले जित्ला ओस्कर ?,positive
रङ्गेली समीक्षा : दयाहाङ-मिरूना जोडीको नयाँ स्वाद,positive
तीन फिल्म हलमा,neutral
सन् १९७० मा आजकै दिन : ‘द बिटल्स’ को अन्तिम गीत,positive
‘केटी हराएको सूचना’ मा नाजिर र सृष्टि,positive
अर्ना जेसीज कप : बागलुङ सुधार केन्द्र फाइनलमा,positive
फाइनलमा हार्ने बानी दोहोरिँदै,negative
एन्फा पदाधिकारीलाई कारबाही गर्न मन्त्रालयको निर्देशन,negative
पालो अब चेस एकेडेमीको,positive
सेमिफाइनल समीकरण पूरा,neutral
युरोपेली च्याम्पियन्स लिग : एटलेटिको र डर्टमुन्ड अन्तिम आठमा,positive
इंग्लिस प्रिमियर लिग : लुटनमाथि बर्नमाउथको अविश्वसनीय पुनर्आगमन जित,positive
आर्मी र पुलिस विजयी हुँदा एपीएफ बाहिरियो,negative
गठबन्धन फेरबदलले सर्‍यो अन्तर प्रदेश राष्ट्रिय खेलकुद,neutral
जेसिज कपमा सेमिफाइनल समीकरण पूरा,positive
एन्फा मोरङ बुढासुब्बा गोल्डकपको फाइनलमा,positive
प्रोफेस्नल मास्टर्ससँग बुटवल युथ पराजित,negative
फिदिमले जित्यो राष्ट्रपति रनिङ शिल्ड,positive
त्रिकोणात्मक ट्वान्टी-२० शृंखला : फाइनलमा पीएनजीसँग ८६ रनले हार्‍यो नेपाल,negative
त्रिकोणात्मक शृंखला : उपाधि जित्न नेपालले पीएनजीबाट पायो १७२ रनको लक्ष्य,negative
एनिसको शैलीप्रति खुसी छैनन् खेलाडी,negative
नेपालले पीएनजीसँग फाइनल खेल्ने,positive
युरोपेली च्याम्पियन्स लिग : पेनाल्टी सुटआउटमा जित्दै आर्सनल क्वाटरफाइनलमा,positive
निर्वाचन विधेयक तत्काल संसद्‌मा पेश हुन्छ : उपप्रधानमन्त्री लामिछाने,neutral
लुम्बिनी विकास कोषका इन्जिनियर भट्टराईविरूद्ध गैरकानुनी सम्पत्ति आर्जनको आरोपमा भ्रष्टाचार मुद्दा दायर,negative
मन्त्रीका कामबारे छलफल गर्न रास्वपाले बोलायो बैठक,neutral
"पेस्की लिएर ठेकेदार फरार, अस्पताल भवन अलपत्र",negative
स्वास्थ्य बिमाको भुक्तानी व्यवस्था सरल हुनुपर्छ :  प्रधानमन्त्री दाहाल,positive
"आजको मौसम : कतै सफा, कतै हल्का वर्षा र हिमपातको सम्भावना",neutral
‘बुढीपोल्ली’ मा सुदूरका कथा,neutral
इलाम-२ मा २० जनाको उम्मेदवारी,neutral
त्रिविको रेक्टर र रजिस्ट्रार नियुक्तिमा दाहाल र ओलीको हस्तक्षेप,negative
‘आर्थिक समृद्धिका लागि स्थिर नीति अत्यावश्यक’,positive
वन मासेर अवैध ढुंगाखानी,negative
फिल्ममा जमेकी मिरुना,positive
सन् १९७० मा आजकै दिन : जोन वेनलाई ओस्कार,positive
किरणको सारंगीको धुन...,positive
माइकल चेकवको पद्दती सिकाउने कार्यशाला,positive
महाजात्रा' मध्यरातसम्म चल्यो - रवीन्द्रसिंह बानियाँ,positive
द रेड सुटकेस'को ओटीटी अधिकार एचबीओलाई,positive
फिल्म निर्माणसम्बन्धी राष्ट्रिय सम्मेलन,neutral
केकीले के बुझिनन् ?,neutral
कंगनाले आलियालाई गलत ढंगले निशाना बनाइन् ,negative
नेपाली कथा'मा वैदेशिक रोजगारीले दिएको पीडा,negative
मेयर कप ब्याडमिन्टनको उपाधि वसन्त र प्रेमको जोडीलाई ,positive
आयरल्यान्ड उल्भसद्वारा नेपाल ‘ए’ विरुद्धको शृंखला ‘क्लिन स्विप’,negative
डहनीको शतकमा आयरल्यान्ड उल्भ्सले नेपाल ‘ए’ लाई दियो २८५ रनको लक्ष्य,negative
टस जितेर पहिले ब्याटिङ गर्दै आयरल्यान्ड 'ए',neutral
एसएमएस कप : उपाधिका लागि नेपाल र गुजरात भिड्दै,positive
ब्राइटनलाई हराएर आर्सनल शीर्षमा,positive
राजस्थानको जितअगाडि कोहलीको शतक ओझेलमा,positive
मछिन्द्रलाई विराट गोल्डकप,positive
फर्साटिकरलाई उपाधि,positive
हनामीलाई तिलौराकोट गोल्डकप ,positive
ट्रान्स हिमालय एड्भेन्चर : मोटोखानाका ऋषभ र अनुष्का विजयी,positive
